,epoch,loss,accuracy,time
62,63,1.1787570714950562,0.9928571428571429,0.051634
63,64,1.1834059953689575,0.9857142857142858,0.06108
64,65,1.1756712198257446,0.9928571428571429,0.060633
65,66,1.1838955879211426,0.9857142857142858,0.053171
66,67,1.1737905740737915,1.0,0.061163
67,68,1.1708101034164429,1.0,0.056959
68,69,1.1789268255233765,0.9928571428571429,0.04879
69,70,1.1743805408477783,0.9928571428571429,0.05609
70,71,1.1773662567138672,0.9928571428571429,0.048513
71,72,1.1759997606277466,0.9857142857142858,0.061301
72,73,1.1802715063095093,0.9857142857142858,0.056875
73,74,1.181578516960144,0.9857142857142858,0.053067
74,75,1.173499345779419,0.9928571428571429,0.055693
75,76,1.1695023775100708,1.0,0.061779
76,77,1.1699031591415405,1.0,0.063124
77,78,1.174844741821289,0.9857142857142858,0.05752
78,79,1.1719379425048828,0.9928571428571429,0.052539
79,80,1.1705769300460815,0.9928571428571429,0.067247
80,81,1.1704410314559937,1.0,0.062996
81,82,1.1727899312973022,0.9928571428571429,0.062848
82,83,1.171200156211853,1.0,0.063592
83,84,1.170828938484192,1.0,0.052286
84,85,1.1694250106811523,1.0,0.05602
85,86,1.1691234111785889,1.0,0.055094
86,87,1.1694416999816895,1.0,0.055612
87,88,1.1685751676559448,1.0,0.053633
88,89,1.167842984199524,1.0,0.066711
89,90,1.1668992042541504,1.0,0.063694
90,91,1.1672579050064087,1.0,0.056683
91,92,1.1685192584991455,1.0,0.051725
92,93,1.1675708293914795,1.0,0.058483
93,94,1.1694507598876953,1.0,0.054638
94,95,1.167396903038025,1.0,0.049593
95,96,1.1668437719345093,1.0,0.062216
96,97,1.166770100593567,1.0,0.057475
97,98,1.1672310829162598,1.0,0.049562
98,99,1.1666460037231445,1.0,0.062944
99,100,1.1667935848236084,1.0,0.059444
100,101,1.1671229600906372,1.0,0.053772
101,102,1.1662144660949707,1.0,0.051478
102,103,1.1665540933609009,1.0,0.060259
103,104,1.1662166118621826,1.0,0.055481
104,105,1.166310429573059,1.0,0.052828
105,106,1.1664150953292847,1.0,0.068227
106,107,1.1659945249557495,1.0,0.060097
107,108,1.1660346984863281,1.0,0.058497
108,109,1.1661133766174316,1.0,0.052501
109,110,1.166364073753357,1.0,0.055142
110,111,1.1688880920410156,1.0,0.051725
111,112,1.1664265394210815,1.0,0.066377
112,113,1.1658601760864258,1.0,0.06016
113,114,1.1665599346160889,1.0,0.057464
114,115,1.166318416595459,1.0,0.047808
115,116,1.1663159132003784,1.0,0.063255
116,117,1.1662991046905518,1.0,0.055511
117,118,1.1660515069961548,1.0,0.064153
118,119,1.1661874055862427,1.0,0.05822
119,120,1.1669363975524902,1.0,0.0535
120,121,1.1664806604385376,1.0,0.048752
121,122,1.1668541431427002,1.0,0.057463
122,123,1.1669625043869019,1.0,0.06137
123,124,1.1661864519119263,1.0,0.055594
